ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,JOB,BEGIN_MONTHS,STATUS,TARGET
5021431,F,N,Y,No children,126000,Higher education,Single / not married,House / apartment,-18907,-2470,1,0,0,0,Sales staff,-16,5,1
5092479,M,N,N,1 children,85500,Secondary / secondary special,Married,Municipal apartment,-15014,-6866,1,0,0,0,Core staff,-28,5,1
5021431,F,N,Y,No children,126000,Higher education,Single / not married,House / apartment,-18907,-2470,1,0,0,0,Sales staff,-15,5,1
5046328,F,N,Y,1 children,157500,Secondary / secondary special,Single / not married,House / apartment,-15466,-2269,1,0,1,0,Low-skill Laborers,-9,3,1
5142184,M,Y,Y,2+ children,450000,Higher education,Married,House / apartment,-17841,-4305,1,1,1,0,Managers,-33,5,1
5089433,F,Y,N,2+ children,67500,Secondary / secondary special,Married,Municipal apartment,-11352,-1160,1,1,0,0,Sales staff,-4,2,1
5046324,F,N,Y,1 children,157500,Secondary / secondary special,Single / not married,House / apartment,-15466,-2269,1,0,1,0,Low-skill Laborers,-32,5,1
5116035,M,Y,Y,No children,126000,Higher education,Single / not married,House / apartment,-14522,-863,1,1,0,0,Managers,-15,5,1
5021314,M,N,Y,No children,270000,Secondary / secondary special,Single / not married,House / apartment,-16896,-248,1,0,0,0,Laborers,-20,5,1
5115604,F,N,Y,No children,202500,Secondary / secondary special,Married,House / apartment,-14523,-3420,1,0,0,0,Core staff,-14,5,1
5018498,F,Y,Y,No children,90000,Secondary / secondary special,Married,House / apartment,-18950,-1002,1,1,1,0,Cooking staff,-34,5,1
5142183,M,Y,Y,2+ children,450000,Higher education,Married,House / apartment,-17841,-4305,1,1,1,0,Managers,-36,5,1
5036795,M,Y,Y,No children,215100,Secondary / secondary special,Married,House / apartment,-19175,-1285,1,0,1,0,Laborers,-13,5,1
5142361,M,Y,Y,1 children,112500,Secondary / secondary special,Married,House / apartment,-16204,-925,1,1,1,0,Drivers,-1,5,1
5090737,F,N,N,No children,225000,Secondary / secondary special,Single / not married,House / apartment,-18972,-3715,1,0,0,0,Laborers,-5,5,1
5096209,M,N,N,No children,81000,Secondary / secondary special,Civil marriage,House / apartment,-14211,-158,1,1,0,0,Low-skill Laborers,-5,2,1
5033836,F,N,Y,1 children,112500,Secondary / secondary special,Civil marriage,House / apartment,-14866,-6265,1,0,0,0,Laborers,-26,2,1
5104947,F,N,Y,2+ children,67500,Secondary / secondary special,Married,House / apartment,-16694,-412,1,1,1,0,Sales staff,-5,4,1
5052661,F,N,Y,No children,103500,Secondary / secondary special,Married,House / apartment,-10396,-564,1,0,0,1,IT staff,-6,2,1
5104869,F,N,Y,No children,112500,Higher education,Married,House / apartment,-12114,-4004,1,0,0,0,Accountants,-19,2,1
5117313,F,N,Y,1 children,157500,Secondary / secondary special,Married,House / apartment,-13022,-3931,1,1,1,0,Laborers,-15,5,1
5052884,M,Y,Y,No children,225000,Secondary / secondary special,Married,House / apartment,-17915,-3366,1,0,0,0,Drivers,-29,3,1
5053254,F,Y,Y,No children,180000,Secondary / secondary special,Married,House / apartment,-18667,-2150,1,1,0,0,Managers,-12,5,1
5036795,M,Y,Y,No children,215100,Secondary / secondary special,Married,House / apartment,-19175,-1285,1,0,1,0,Laborers,-17,5,1
5085886,M,Y,Y,No children,315000,Higher education,Married,House / apartment,-18661,-1265,1,0,0,0,Managers,-21,5,1
5100428,F,N,Y,1 children,202500,Incomplete higher,Married,House / apartment,-10746,-1100,1,0,1,0,Sales staff,-2,5,1
5096528,F,N,N,No children,135000,Secondary / secondary special,Widow,Co-op apartment,-20012,-584,1,0,0,0,Core staff,-11,5,1
5041175,F,N,Y,1 children,180000,Incomplete higher,Married,Municipal apartment,-10754,-65,1,1,1,0,Core staff,-23,2,1
5078820,F,N,N,2+ children,225000,Secondary / secondary special,Married,House / apartment,-14476,-4987,1,0,0,0,High skill tech staff,-27,2,1
5079168,M,Y,N,No children,202500,Secondary / secondary special,Married,With parents,-13720,-1394,1,0,0,0,Laborers,-14,2,1
5009524,M,Y,N,1 children,112500,Secondary / secondary special,Separated,Co-op apartment,-11998,-1135,1,1,0,0,Laborers,-16,2,1
5069219,F,Y,Y,No children,256500,Higher education,Married,House / apartment,-11210,-1724,1,1,0,0,Accountants,-4,2,1
5135344,M,N,Y,No children,112500,Higher education,Married,House / apartment,-20103,-555,1,0,0,0,Security staff,-21,5,1
5036469,M,Y,N,No children,112500,Secondary / secondary special,Single / not married,House / apartment,-20333,-1546,1,0,0,0,Drivers,-24,3,1
5021430,F,N,Y,No children,126000,Higher education,Single / not married,House / apartment,-18907,-2470,1,0,0,0,Sales staff,-5,5,1
5118647,F,N,Y,2+ children,270000,Higher education,Single / not married,House / apartment,-10425,-2745,1,0,0,0,Core staff,-5,2,1
5054068,M,N,N,1 children,157500,Secondary / secondary special,Married,House / apartment,-16424,-1458,1,0,0,0,Drivers,-15,5,1
5149838,F,N,Y,No children,157500,Higher education,Married,House / apartment,-12387,-1325,1,0,1,1,Medicine staff,-20,5,1
5148932,M,Y,N,No children,108000,Secondary / secondary special,Married,Office apartment,-17209,-1081,1,0,0,0,Security staff,-42,5,1
5021314,M,N,Y,No children,270000,Secondary / secondary special,Single / not married,House / apartment,-16896,-248,1,0,0,0,Laborers,-26,2,1
5052661,F,N,Y,No children,103500,Secondary / secondary special,Married,House / apartment,-10396,-564,1,0,0,1,IT staff,0,5,1
5045457,M,Y,N,2+ children,180000,Secondary / secondary special,Married,House / apartment,-14452,-4249,1,0,0,0,Drivers,-25,2,1
5009628,F,N,N,No children,238500,Secondary / secondary special,Married,House / apartment,-19305,-3296,1,1,0,0,Laborers,-34,5,1
5117313,F,N,Y,1 children,157500,Secondary / secondary special,Married,House / apartment,-13022,-3931,1,1,1,0,Laborers,-31,5,1
5118541,F,N,Y,No children,72000,Secondary / secondary special,Married,House / apartment,-18132,-1039,1,0,1,0,Laborers,-37,2,1
5065314,F,N,Y,1 children,157500,Higher education,Married,House / apartment,-15645,-4280,1,0,0,0,Core staff,-36,5,1
5105644,M,Y,Y,No children,202500,Higher education,Married,House / apartment,-17585,-3017,1,0,0,0,Drivers,-6,2,1
5135991,F,N,Y,1 children,585000,Higher education,Single / not married,House / apartment,-10430,-900,1,0,0,0,Managers,-10,5,1
5113621,M,N,N,No children,225000,Secondary / secondary special,Widow,Municipal apartment,-19406,-346,1,0,0,0,Security staff,-12,5,1
5085886,M,Y,Y,No children,315000,Higher education,Married,House / apartment,-18661,-1265,1,0,0,0,Managers,-13,5,1
5117313,F,N,Y,1 children,157500,Secondary / secondary special,Married,House / apartment,-13022,-3931,1,1,1,0,Laborers,-27,5,1
5116036,M,Y,Y,No children,126000,Higher education,Single / not married,House / apartment,-14522,-863,1,1,0,0,Managers,-7,5,1
5135344,M,N,Y,No children,112500,Higher education,Married,House / apartment,-20103,-555,1,0,0,0,Security staff,-7,5,1
5090737,F,N,N,No children,225000,Secondary / secondary special,Single / not married,House / apartment,-18972,-3715,1,0,0,0,Laborers,-11,5,1
5117793,F,Y,N,2+ children,162000,Incomplete higher,Married,House / apartment,-9662,-796,1,1,1,0,Core staff,-23,3,1
5104947,F,N,Y,2+ children,67500,Secondary / secondary special,Married,House / apartment,-16694,-412,1,1,1,0,Sales staff,0,5,1
5142185,M,Y,Y,2+ children,450000,Higher education,Married,House / apartment,-17841,-4305,1,1,1,0,Managers,-22,3,1
5113621,M,N,N,No children,225000,Secondary / secondary special,Widow,Municipal apartment,-19406,-346,1,0,0,0,Security staff,-16,5,1
5142361,M,Y,Y,1 children,112500,Secondary / secondary special,Married,House / apartment,-16204,-925,1,1,1,0,Drivers,-5,5,1
5097065,F,N,Y,No children,121500,Secondary / secondary special,Married,House / apartment,-18971,-8161,1,0,0,0,Managers,-11,5,1
5142362,M,Y,Y,1 children,112500,Secondary / secondary special,Married,House / apartment,-16204,-925,1,1,1,0,Drivers,-39,5,1
5036795,M,Y,Y,No children,215100,Secondary / secondary special,Married,House / apartment,-19175,-1285,1,0,1,0,Laborers,-15,5,1
5079166,M,Y,N,No children,202500,Secondary / secondary special,Married,With parents,-13720,-1394,1,0,0,0,Laborers,-26,5,1
5096527,F,N,N,No children,135000,Secondary / secondary special,Widow,Co-op apartment,-20012,-584,1,0,0,0,Core staff,-39,5,1
5142183,M,Y,Y,2+ children,450000,Higher education,Married,House / apartment,-17841,-4305,1,1,1,0,Managers,-47,4,1
5079166,M,Y,N,No children,202500,Secondary / secondary special,Married,With parents,-13720,-1394,1,0,0,0,Laborers,-29,4,1
5041581,F,N,Y,1 children,270000,Secondary / secondary special,Married,House / apartment,-19040,-1402,1,1,1,0,Managers,-10,2,1
5135345,M,N,Y,No children,112500,Higher education,Married,House / apartment,-20103,-555,1,0,0,0,Security staff,-39,5,1
5113705,F,N,Y,2+ children,135000,Higher education,Married,With parents,-14334,-376,1,0,0,0,Core staff,-43,2,1
5135991,F,N,Y,1 children,585000,Higher education,Single / not married,House / apartment,-10430,-900,1,0,0,0,Managers,-13,5,1
5142361,M,Y,Y,1 children,112500,Secondary / secondary special,Married,House / apartment,-16204,-925,1,1,1,0,Drivers,-8,5,1
5135346,M,N,Y,No children,112500,Higher education,Married,House / apartment,-20103,-555,1,0,0,0,Security staff,-12,5,1
5078820,F,N,N,2+ children,225000,Secondary / secondary special,Married,House / apartment,-14476,-4987,1,0,0,0,High skill tech staff,-10,5,1
5028580,M,N,N,No children,540000,Higher education,Married,House / apartment,-19996,-691,1,0,0,0,Managers,0,5,1
5053254,F,Y,Y,No children,180000,Secondary / secondary special,Married,House / apartment,-18667,-2150,1,1,0,0,Managers,-8,5,1
5050603,M,N,N,No children,157500,Secondary / secondary special,Married,House / apartment,-18327,-7288,1,1,0,0,Laborers,-31,3,1
5029718,M,Y,Y,1 children,265500,Higher education,Married,With parents,-10998,-2514,1,0,0,0,Accountants,-8,2,1
5096079,M,N,N,1 children,207000,Higher education,Married,Office apartment,-14891,-2623,1,0,0,0,Core staff,-1,2,1
5078805,F,N,Y,No children,306000,Secondary / secondary special,Married,House / apartment,-18927,-2978,1,0,0,0,High skill tech staff,-3,2,1
5090214,M,Y,Y,No children,135000,Secondary / secondary special,Married,House / apartment,-10712,-217,1,0,0,0,Laborers,-4,4,1
5135636,M,Y,Y,No children,195750,Secondary / secondary special,Married,House / apartment,-18836,-931,1,1,1,0,Laborers,-35,5,1
5021314,M,N,Y,No children,270000,Secondary / secondary special,Single / not married,House / apartment,-16896,-248,1,0,0,0,Laborers,-18,5,1
5048560,F,N,Y,No children,126000,Secondary / secondary special,Single / not married,House / apartment,-15927,-1039,1,0,0,0,Private service staff,-51,2,1
5135344,M,N,Y,No children,112500,Higher education,Married,House / apartment,-20103,-555,1,0,0,0,Security staff,-23,5,1
5056083,F,N,N,1 children,180000,Higher education,Married,House / apartment,-11630,-3769,1,0,0,0,Laborers,-42,2,1
5021431,F,N,Y,No children,126000,Higher education,Single / not married,House / apartment,-18907,-2470,1,0,0,0,Sales staff,-14,5,1
5113621,M,N,N,No children,225000,Secondary / secondary special,Widow,Municipal apartment,-19406,-346,1,0,0,0,Security staff,-18,5,1
5054063,M,N,N,1 children,157500,Secondary / secondary special,Married,House / apartment,-16424,-1458,1,0,0,0,Drivers,-26,3,1
5047662,F,N,Y,1 children,67500,Secondary / secondary special,Married,House / apartment,-18880,-4114,1,0,0,0,Accountants,-27,2,1
5022617,M,Y,Y,No children,202500,Secondary / secondary special,Civil marriage,House / apartment,-12022,-1674,1,0,0,1,Laborers,-44,3,1
5117313,F,N,Y,1 children,157500,Secondary / secondary special,Married,House / apartment,-13022,-3931,1,1,1,0,Laborers,-30,5,1
5021431,F,N,Y,No children,126000,Higher education,Single / not married,House / apartment,-18907,-2470,1,0,0,0,Sales staff,-17,5,1
5142184,M,Y,Y,2+ children,450000,Higher education,Married,House / apartment,-17841,-4305,1,1,1,0,Managers,-40,4,1
5010864,M,Y,Y,1 children,450000,Secondary / secondary special,Married,House / apartment,-18173,-678,1,0,1,1,Core staff,-40,2,1
5113621,M,N,N,No children,225000,Secondary / secondary special,Widow,Municipal apartment,-19406,-346,1,0,0,0,Security staff,-23,2,1
5095815,F,N,N,2+ children,112500,Incomplete higher,Married,Municipal apartment,-15447,-2470,1,1,0,0,Sales staff,-45,3,1
5142361,M,Y,Y,1 children,112500,Secondary / secondary special,Married,House / apartment,-16204,-925,1,1,1,0,Drivers,-6,5,1
5095815,F,N,N,2+ children,112500,Incomplete higher,Married,Municipal apartment,-15447,-2470,1,1,0,0,Sales staff,-46,2,1
5146079,F,N,Y,1 children,108000,Secondary / secondary special,Married,House / apartment,-12723,-1132,1,1,1,0,Sales staff,-36,2,1
5135636,M,Y,Y,No children,195750,Secondary / secondary special,Married,House / apartment,-18836,-931,1,1,1,0,Laborers,-4,5,1
5092090,F,N,Y,No children,67500,Secondary / secondary special,Married,House / apartment,-14690,-504,1,0,0,0,Cooking staff,0,2,1
5097065,F,N,Y,No children,121500,Secondary / secondary special,Married,House / apartment,-18971,-8161,1,0,0,0,Managers,-15,5,1
5047662,F,N,Y,1 children,67500,Secondary / secondary special,Married,House / apartment,-18880,-4114,1,0,0,0,Accountants,-14,5,1
5069475,F,N,Y,2+ children,225000,Higher education,Married,House / apartment,-13600,-5711,1,0,1,0,Core staff,-8,5,1
5142362,M,Y,Y,1 children,112500,Secondary / secondary special,Married,House / apartment,-16204,-925,1,1,1,0,Drivers,-4,5,1
5126463,F,Y,N,No children,112500,Secondary / secondary special,Separated,House / apartment,-17641,-10454,1,1,1,0,Medicine staff,-17,5,1
5135344,M,N,Y,No children,112500,Higher education,Married,House / apartment,-20103,-555,1,0,0,0,Security staff,-27,5,1
5023534,F,N,Y,No children,202500,Secondary / secondary special,Separated,House / apartment,-13920,-904,1,0,0,0,Core staff,-33,3,1
5135346,M,N,Y,No children,112500,Higher education,Married,House / apartment,-20103,-555,1,0,0,0,Security staff,-29,5,1
5146444,F,N,Y,No children,135000,Secondary / secondary special,Widow,House / apartment,-14394,-919,1,0,1,0,Managers,-3,2,1
5149838,F,N,Y,No children,157500,Higher education,Married,House / apartment,-12387,-1325,1,0,1,1,Medicine staff,-24,2,1
5116915,M,Y,Y,No children,225000,Secondary / secondary special,Married,House / apartment,-17230,-7888,1,1,0,0,Managers,-15,2,1
5085698,F,N,Y,No children,121500,Secondary / secondary special,Married,House / apartment,-20602,-138,1,0,0,0,Cooking staff,-8,2,1
5142361,M,Y,Y,1 children,112500,Secondary / secondary special,Married,House / apartment,-16204,-925,1,1,1,0,Drivers,-2,5,1
5116906,M,Y,Y,No children,211500,Secondary / secondary special,Married,House / apartment,-15047,-7553,1,0,0,0,Core staff,-3,5,1
5025127,M,N,Y,No children,292500,Secondary / secondary special,Married,House / apartment,-11111,-3350,1,0,0,0,High skill tech staff,-2,5,1
5052659,F,N,Y,No children,103500,Secondary / secondary special,Married,House / apartment,-10396,-564,1,0,0,1,IT staff,-3,5,1
5149190,M,Y,N,1 children,450000,Higher education,Married,House / apartment,-9847,-502,1,0,1,1,Core staff,0,5,1
5114647,M,N,N,No children,247500,Secondary / secondary special,Married,Rented apartment,-18993,-1747,1,0,0,1,Security staff,-43,3,1
5093286,M,N,Y,No children,157500,Secondary / secondary special,Married,House / apartment,-17576,-1216,1,0,0,0,Laborers,-9,5,1
5105788,M,Y,N,No children,459000,Secondary / secondary special,Married,House / apartment,-15980,-119,1,1,1,0,Drivers,-8,3,1
5113621,M,N,N,No children,225000,Secondary / secondary special,Widow,Municipal apartment,-19406,-346,1,0,0,0,Security staff,-7,5,1
5097145,M,Y,N,1 children,405000,Secondary / secondary special,Married,House / apartment,-14740,-1434,1,0,1,0,Managers,-19,2,1
5149145,M,Y,Y,No children,247500,Secondary / secondary special,Married,House / apartment,-10952,-3577,1,1,0,0,Laborers,-18,2,1
5085886,M,Y,Y,No children,315000,Higher education,Married,House / apartment,-18661,-1265,1,0,0,0,Managers,-37,5,1
5142361,M,Y,Y,1 children,112500,Secondary / secondary special,Married,House / apartment,-16204,-925,1,1,1,0,Drivers,-3,5,1
5096070,F,Y,N,No children,180000,Higher education,Married,House / apartment,-14943,-1650,1,1,0,1,Core staff,-32,2,1
5021431,F,N,Y,No children,126000,Higher education,Single / not married,House / apartment,-18907,-2470,1,0,0,0,Sales staff,-11,5,1
5142734,M,N,N,1 children,360000,Higher education,Married,House / apartment,-11112,-469,1,1,1,0,Managers,-21,2,1
5113690,F,N,Y,No children,292500,Secondary / secondary special,Married,House / apartment,-12379,-4453,1,0,0,1,Sales staff,-17,2,1
5052659,F,N,Y,No children,103500,Secondary / secondary special,Married,House / apartment,-10396,-564,1,0,0,1,IT staff,-4,5,1
5117313,F,N,Y,1 children,157500,Secondary / secondary special,Married,House / apartment,-13022,-3931,1,1,1,0,Laborers,-8,5,1
5079167,M,Y,N,No children,202500,Secondary / secondary special,Married,With parents,-13720,-1394,1,0,0,0,Laborers,-13,4,1
5093286,M,N,Y,No children,157500,Secondary / secondary special,Married,House / apartment,-17576,-1216,1,0,0,0,Laborers,-11,5,1
5018501,F,Y,Y,No children,90000,Secondary / secondary special,Married,House / apartment,-18950,-1002,1,1,1,0,Cooking staff,-20,3,1
5142972,M,N,N,1 children,180000,Secondary / secondary special,Single / not married,House / apartment,-10656,-926,1,1,1,0,Laborers,-28,2,1
5061091,F,Y,N,2+ children,135000,Secondary / secondary special,Married,House / apartment,-11128,-3242,1,1,0,0,Sales staff,-45,2,1
5116035,M,Y,Y,No children,126000,Higher education,Single / not married,House / apartment,-14522,-863,1,1,0,0,Managers,-18,3,1
5078802,F,N,Y,No children,306000,Secondary / secondary special,Married,House / apartment,-18927,-2978,1,0,0,0,High skill tech staff,-24,5,1
